Date,Open,High,Low,Close,BBandMA2,Di2add,Di2minus,ADX2,RSI6,RSI12,three_openposition,openposition,SMA5,SMA10,Volume,MA5,MA10,DIF12,MACD9,OSC,K,D,AR10,RSV5
2014/7/22,9384,9434,9352,9431,9398,28.05,20.1,34.89,0.52,0.56,7651,519,9395,9456,100000,95600,99243,61.84,84.05,-22.21,0.41,0.49,1.12,0.53
2014/7/24,9456,9470,9432,9468,9449.5,48.46,13.71,45.39,0.58,0.59,9039,4989,9392,9456.5,86204,99356,100161,60.83,79.41,-18.58,0.48,0.49,1.05,0.99
2014/7/25,9460,9465,9357,9390,9429,17.26,48.39,46.41,0.44,0.51,1889,3525,9398.6,9440.2,118354,98283,101934,54.64,74.46,-19.81,0.44,0.47,0.64,0.58
2014/7/28,9370,9422,9342,9386,9388,8.95,34.12,52.43,0.44,0.5,4400,1492,9408,9430.2,113816,99452,97527,47.85,69.14,-21.28,0.41,0.45,0.8,0.34
2014/7/29,9425,9446,9343,9360,9373,16.89,15.24,28.79,0.39,0.48,966,1254,9407,9413.9,128049,109285,101734,41.45,63.6,-22.15,0.37,0.43,0.61,0.14
2014/7/30,9367,9429,9366,9414,9387,9.7,8.75,16.97,0.51,0.53,5587,767,9403.6,9399.3,99330,109151,102375,38.24,58.53,-20.29,0.48,0.44,0.79,0.56
2014/7/31,9433,9438,9265,9290,9352,3.09,42.55,51.71,0.33,0.42,-2553,2794,9368,9380,134333,118776,109066,28.5,52.52,-24.02,0.36,0.42,0.62,0.13
2014/8/1,9236,9264,9209,9251,9270.5,1.89,52.9,72.41,0.29,0.4,-103,4551,9340.2,9369.4,104509,116007,107145,14.41,44.9,-30.49,0.29,0.38,0.71,0.18
2014/8/4,9260,9297,9233,9285,9268,20.81,32.75,47.35,0.37,0.43,-234,6612,9320,9364,81817,109608,104530,5.69,37.06,-31.36,0.29,0.35,0.58,0.32
2014/8/5,9249,9256,9083,9097,9191,6.11,62.07,64.71,0.21,0.32,-4382,11494,9267.4,9337.2,149588,113915,111600,-12.51,27.14,-39.65,0.21,0.3,0.43,0.04
2014/8/6,9079,9129,9059,9097,9097,4.1,52.94,75.16,0.21,0.32,-1900,6061,9204,9303.8,121642,118378,113764,-29.64,15.79,-45.42,0.17,0.26,0.44,0.1
2014/8/7,9111,9134,9065,9093,9095,5.34,32.12,73.33,0.21,0.32,-3829,6691,9164.6,9266.3,84268,108365,113571,-42.66,4.1,-46.76,0.14,0.22,0.43,0.14
2014/8/8,9052,9093,8991,9090,9091.5,2.47,53.85,82.28,0.21,0.32,-1582,4247,9132.4,9236.3,123219,112107,114057,-54.79,-7.68,-47.11,0.17,0.2,0.52,0.32
2014/8/11,9132,9162,9110,9139,9114.5,42.75,30.62,49.41,0.35,0.37,-4353,7480,9103.2,9211.6,80134,111770,110689,-57.96,-17.73,-40.23,0.22,0.21,0.49,0.56
2014/8/12,9152,9158,9103,9122,9130.5,25.77,23.51,26.99,0.33,0.36,-1381,9467,9108.2,9187.8,87612,99375,106645,-60.69,-26.32,-34.36,0.25,0.22,0.49,0.77
2014/8/13,9132,9204,9120,9199,9160.5,41.66,10.62,43.18,0.51,0.45,4502,8226,9128.6,9166.3,94649,93976,106177,-57.8,-32.62,-25.18,0.39,0.28,0.5,0.98
2014/8/14,9228,9253,9203,9219,9209,61.95,6.23,62.45,0.55,0.47,3706,9631,9153.8,9159.2,85033,94129,101247,-51.45,-36.39,-15.07,0.51,0.35,0.7,0.87
2014/8/15,9210,9218,9154,9202,9210.5,31.05,40.73,37.97,0.51,0.45,2724,9939,9176.2,9154.3,90406,87567,99837,-48.24,-38.76,-9.49,0.6,0.44,0.62,0.66
2014/8/18,9212,9223,9126,9140,9171,12.48,33.63,41.93,0.38,0.4,-2840,10672,9176.4,9139.8,111283,93797,102783,-48.11,-40.63,-7.48,0.59,0.49,0.5,0.25
2014/8/19,9161,9249,9161,9237,9188.5,19,14.35,27.94,0.58,0.5,3502,6983,9199.4,9153.8,91282,94531,96953,-42.38,-40.98,-1.4,0.71,0.56,0.94,0.88
2014/8/20,9253,9285,9244,9275,9256,37.79,9.53,43.83,0.63,0.53,1944,3062,9214.6,9171.6,61787,87958,90967,-33.51,-39.49,5.97,0.79,0.64,0.92,0.94
2014/8/21,9260,9266,9200,9230,9252.5,18.45,34.68,37.19,0.54,0.49,-1557,3430,9216.8,9185.3,103529,91657,92893,-29.23,-37.43,8.2,0.76,0.68,0.84,0.65
2014/8/22,9249,9388,9247,9378,9304,58.6,10.99,52.81,0.71,0.6,4049,2256,9252,9214.1,116443,96865,92216,-16.28,-33.2,16.93,0.83,0.73,1.3,0.96
2014/8/25,9386,9399,9365,9391,9384.5,52.63,8.49,62.51,0.72,0.61,1225,3124,9302.2,9239.3,61977,87004,90400,-2.85,-27.13,24.28,0.88,0.78,1.25,0.97
2014/8/26,9386,9408,9375,9390,9390.5,44.87,5.89,69.65,0.72,0.61,1669,4608,9332.8,9266.1,57561,80259,87395,8.04,-20.1,28.14,0.9,0.82,1.48,0.91
2014/8/27,9421,9498,9420,9477,9433.5,70.53,1.96,82.12,0.8,0.67,6258,5646,9373.2,9293.9,96315,87165,87562,22.65,-11.55,34.2,0.91,0.85,1.55,0.93
2014/8/28,9492,9500,9469,9478,9477.5,52.78,1.42,88.44,0.8,0.67,5229,5410,9422.8,9319.8,60649,78589,85123,34.89,-2.26,37.15,0.92,0.87,1.5,0.91
2014/8/29,9456,9485,9432,9471,9474.5,27.11,34.68,50.34,0.77,0.66,5564,5238,9441.4,9346.7,77443,70789,83827,42.77,6.75,36.02,0.92,0.89,1.79,0.79
2014/9/1,9473,9550,9470,9528,9499.5,59.32,14.05,56.02,0.82,0.69,5258,8731,9468.8,9385.5,68798,72153,79578,52.78,15.95,36.83,0.93,0.9,3.19,0.87
2014/9/2,9512,9514,9388,9409,9468.5,19.25,44.13,47.64,0.52,0.56,-1405,9685,9472.6,9402.7,125697,85780,83020,52.92,23.35,29.58,0.82,0.87,1.46,0.13
2014/9/3,9415,9482,9399,9449,9429,10.69,24.5,43.45,0.59,0.59,807,8267,9467,9420.1,101507,86819,86992,53.61,29.4,24.21,0.77,0.84,1.54,0.38
2014/9/4,9447,9448,9380,9424,9436.5,6.14,25.79,52.49,0.53,0.56,-1962,7366,9456.2,9439.5,96821,94053,86321,51.48,33.81,17.66,0.62,0.76,1.49,0.26
2014/9/5,9444,9463,9370,9406,9415,11.48,12.02,27.4,0.5,0.54,-2717,8570,9443.2,9442.3,104786,99522,85155,48.61,36.77,11.83,0.48,0.67,0.87,0.2
2014/9/9,9426,9530,9425,9429,9417.5,36.48,4.96,51.73,0.55,0.56,-509,8181,9423.4,9446.1,78139,101390,86772,49.15,39.25,9.9,0.43,0.59,1.18,0.37
2014/9/10,9380,9402,9310,9347,9388,17.14,53.55,51.61,0.39,0.48,-5615,8607,9411,9441.8,106510,97553,91667,40.9,39.58,1.32,0.34,0.5,1.01,0.17
2014/9/11,9376,9385,9300,9301,9324,9.76,35.54,54.27,0.32,0.44,-7091,8124,9381.4,9424.2,75048,92261,89540,31.6,37.98,-6.38,0.23,0.41,0.71,0
2014/9/12,9325,9328,9229,9246,9273.5,4.87,53.66,68.81,0.26,0.4,-7629,7834,9345.8,9401,121575,97212,95632,19.21,34.23,-15.02,0.17,0.33,0.6,0.06
2014/9/15,9206,9244,9172,9219,9232.5,2.78,63.67,80.22,0.23,0.38,-5308,6847,9308.4,9375.8,119266,100108,99815,5.39,28.46,-23.07,0.16,0.27,0.61,0.13
2014/9/16,9219,9233,9141,9153,9186,1.35,48.21,87.39,0.18,0.34,-9423,7070,9253.2,9338.3,98071,104094,102742,-8.97,20.97,-29.94,0.11,0.22,0.44,0.05
2014/9/17,9195,9248,9148,9172,9162.5,8.56,22.73,66.33,0.24,0.36,-5758,4615,9218.2,9314.6,72499,97292,97422,-18.92,13,-31.92,0.1,0.18,0.59,0.13
2014/9/18,9234,9265,9213,9241,9206.5,13.38,11.46,37.02,0.42,0.44,-8254,4912,9206.2,9293.8,90173,100317,96289,-22.11,5.97,-28.09,0.15,0.17,0.52,0.53
2014/9/19,9281,9304,9240,9263,9252,32.67,6.81,51.25,0.47,0.46,-8868,7363,9209.6,9277.7,101134,96229,96720,-22.17,0.35,-22.51,0.21,0.18,0.59,0.75
2014/9/22,9202,9205,9100,9128,9195.5,10.66,60.1,60.57,0.29,0.36,-13248,7156,9191.4,9249.9,120832,96542,98325,-32.11,-6.15,-25.97,0.17,0.18,0.53,0.14
2014/9/23,9106,9152,9102,9114,9121,7.54,42.52,65.22,0.28,0.35,-11815,4118,9183.6,9218.4,87165,94361,99227,-41.11,-13.14,-27.97,0.13,0.16,0.43,0.07
2014/9/24,9095,9142,9081,9126,9120,4.4,39.15,72.51,0.31,0.37,-13290,4982,9174.4,9196.3,87035,97268,97280,-47.83,-20.08,-27.75,0.15,0.16,0.52,0.2
2014/9/25,9158,9168,8995,9026,9076,1.31,46.57,83.52,0.21,0.31,-20131,6391,9131.4,9168.8,138558,106945,103631,-57.74,-27.61,-30.13,0.13,0.15,0.45,0.1
2014/9/26,8958,9022,8937,8982,9004,0.76,54.37,90.38,0.18,0.28,-16182,3198,9075.2,9142.4,115750,109868,103048,-70.66,-36.22,-34.44,0.13,0.14,0.63,0.17
2014/9/29,8991,9008,8943,8981,8981.5,0.47,33.71,93.81,0.18,0.28,-16827,5646,9045.8,9118.6,101474,105996,101269,-80.19,-45.01,-35.17,0.13,0.14,0.57,0.19
2014/9/30,8961,9021,8871,8991,8986,0.17,42.81,96.51,0.22,0.3,-22452,3396,9021.2,9102.4,150107,118585,106473,-87.51,-53.51,-34,0.18,0.15,0.64,0.4
2014/10/1,8943,9015,8911,8980,8985.5,0.09,22.73,97.86,0.21,0.29,-18300,5255,8992,9083.2,114235,124025,110646,-92.01,-61.21,-30.8,0.2,0.17,0.7,0.37
2014/10/2,8920,9020,8905,8992,8986,0.04,13.82,98.61,0.26,0.31,-19555,4469,8985.2,9058.3,126762,121666,114305,-94.03,-67.78,-26.26,0.26,0.2,0.83,0.8
2014/10/3,9004,9107,8994,9098,9045,38.19,6.85,84.1,0.57,0.45,-14375,8936,9008.4,9041.8,124812,123478,116673,-86.8,-71.58,-15.22,0.42,0.27,1.05,0.96
2014/10/6,9098,9110,9056,9085,9091.5,27.7,4.64,77.69,0.53,0.44,-21008,11591,9029.2,9037.5,95157,122215,114106,-79.38,-73.14,-6.23,0.52,0.36,1.21,0.9
2014/10/7,9034,9048,8976,9018,9051.5,12.05,43.48,67.14,0.39,0.38,-21842,7373,9034.6,9027.9,127569,117707,118146,-78.15,-74.14,-4.01,0.51,0.41,1.01,0.55
2014/10/8,8986,9029,8928,8932,8975,5.89,45.55,72.12,0.28,0.32,-19886,4868,9025,9008.5,103779,115616,119820,-81.07,-75.53,-5.54,0.43,0.42,0.92,0.13
2014/10/9,8997,9039,8948,8980,8956,7.69,21.86,60.04,0.4,0.38,-19085,3054,9022.6,9003.9,139674,118198,119932,-79.92,-76.41,-3.52,0.44,0.42,1.25,0.29
2014/10/13,8798,8818,8712,8712,8846,2.13,69.7,77.05,0.19,0.25,-19427,1093,8945.4,8976.9,157956,124827,124153,-97.92,-80.71,-17.21,0.29,0.38,0.99,0
2014/10/14,8730,8759,8702,8743,8727.5,1.63,57.44,85.77,0.25,0.28,-15890,2236,8877,8953.1,104866,126769,124492,-111.04,-86.78,-24.26,0.23,0.33,1.06,0.12
2014/10/15,8743,8763,8641,8646,8694.5,0.81,53.71,91.39,0.2,0.25,-17265,1900,8802.6,8918.6,82391,117733,117720,-125.06,-94.43,-30.62,0.16,0.27,0.95,0.01
2014/10/16,8583,8683,8506,8628,8637,0.33,67.08,95.2,0.19,0.24,-19092,-871,8741.8,8883.4,177584,132494,124055,-139.62,-103.47,-36.15,0.17,0.24,0.92,0.23
2014/10/17,8658,8673,8497,8499,8563.5,0.15,33.55,97.15,0.14,0.2,-20263,-1961,8645.6,8834.1,174947,139549,128874,-154.96,-113.77,-41.2,0.12,0.2,0.59,0.01
2014/10/20,8599,8681,8588,8660,8579.5,2.39,15.84,85.45,0.39,0.35,-14513,-2948,8635.2,8790.3,121860,132330,128578,-156.82,-122.38,-34.44,0.18,0.19,0.56,0.61
2014/10/21,8655,8663,8616,8639,8649.5,1.88,12.44,79.6,0.37,0.34,-14299,-4008,8614.4,8745.7,90638,129484,128126,-157.13,-129.33,-27.8,0.2,0.19,0.56,0.53
2014/10/22,8748,8764,8714,8744,8691.5,43.92,5.81,78.11,0.5,0.42,-11259,-2060,8634,8718.3,96753,132356,125045,-147.43,-132.95,-14.48,0.29,0.23,0.58,0.93
2014/10/23,8732,8740,8702,8722,8733,32.34,11.81,62.3,0.47,0.4,-11929,-2073,8652.8,8697.3,79233,112686,122590,-139.74,-134.31,-5.43,0.43,0.29,0.55,0.84
2014/10/24,8742,8746,8609,8641,8681.5,11.89,47.27,61.05,0.39,0.37,-14081,-927,8681.2,8663.4,133051,104307,121928,-137.09,-134.86,-2.22,0.46,0.35,0.43,0.3
2014/10/27,8675,8686,8592,8643,8642,6.37,33.71,64.64,0.39,0.37,-10811,-3895,8677.8,8656.5,108102,101555,116943,-134.9,-134.87,-0.03,0.49,0.4,0.42,0.3
2014/10/28,8666,8805,8663,8792,8717.5,47.67,12.96,60.94,0.59,0.48,-5401,-2836,8708.4,8661.4,127091,108846,119165,-121.92,-132.28,10.36,0.65,0.48,0.6,0.94
2014/10/29,8833,8905,8818,8879,8835.5,66.53,6.97,70.99,0.66,0.53,-3777,-694,8735.4,8684.7,106490,110793,121575,-101.81,-126.19,24.38,0.74,0.57,0.78,0.92
2014/10/30,8878,8889,8838,8879,8879,46.95,4.92,76.01,0.66,0.53,-5258,425,8766.8,8709.8,95556,114058,113372,-84.81,-117.91,33.1,0.8,0.65,0.67,0.92
2014/10/31,8887,8978,8867,8975,8927,65.61,2.16,84.82,0.74,0.58,-2469,2978,8833.6,8757.4,137623,114972,109640,-64.34,-107.2,42.86,0.87,0.72,1.08,0.99
2014/11/3,8978,9027,8942,8981,8978,61.93,1.16,90.57,0.74,0.59,-2713,3960,8901.2,8789.5,117415,116835,109195,-44.86,-94.73,49.87,0.87,0.77,0.94,0.87
2014/11/4,8984,9055,8968,8991,8986,47.46,0.6,94.05,0.75,0.59,-729,2944,8941,8824.7,140218,119460,114153,-27.61,-81.31,53.7,0.87,0.8,1.15,0.73
2014/11/5,9030,9039,8960,8985,8988,25.21,5.07,80.29,0.73,0.59,-2885,2121,8962.2,8848.8,111110,120384,115589,-14.5,-67.94,53.45,0.86,0.82,1.04,0.68
2014/11/6,8976,9005,8890,8903,8944,10.66,37.28,67.91,0.54,0.52,-4671,1074,8967,8866.9,129127,127099,120578,-9.41,-56.24,46.83,0.8,0.82,0.97,0.19
2014/11/7,8924,8943,8862,8937,8920,5.88,36.06,69.94,0.59,0.54,-3001,1183,8959.4,8896.5,117608,123096,119034,-5.75,-46.14,40.39,0.77,0.8,1.16,0.39
2014/11/10,8965,9092,8952,9073,9005,62.9,13.28,67.54,0.74,0.63,3336,-345,8977.8,8939.5,120952,123803,120319,7.38,-35.44,42.81,0.82,0.81,1.71,0.92
2014/11/11,9088,9105,9048,9061,9067,50.18,9.06,68.47,0.71,0.62,-2946,1339,8991.8,8966.4,91460,114051,116756,19.27,-24.49,43.76,0.83,0.81,1.24,0.82
2014/11/12,9028,9034,8901,8905,8983,18.04,62.1,61.72,0.45,0.49,-5966,2129,8975.8,8969,141490,120127,120256,17.8,-16.04,33.83,0.61,0.75,0.84,0.18
2014/11/13,8920,8978,8903,8960,8932.5,11.27,38.8,58.35,0.52,0.53,227,1498,8987.2,8977.1,112842,116870,121985,17.56,-9.32,26.88,0.54,0.68,0.98,0.4
2014/11/14,8980,8996,8933,8962,8961,17.96,23.8,36.17,0.53,0.53,1984,2316,8992.2,8975.8,109824,115314,119205,18.21,-3.81,22.02,0.5,0.62,0.78,0.3
2014/11/17,8959,9043,8872,8899,8930.5,5.8,31.84,52.68,0.43,0.48,3839,1455,8957.4,8967.6,156670,122457,123130,15.72,0.09,15.62,0.38,0.54,0.77,0.12
2014/11/18,8951,8958,8839,8873,8886,2.98,29.85,67.25,0.4,0.47,-1392,-1555,8919.8,8955.8,124772,129120,121586,10.2,2.11,8.08,0.3,0.46,0.56,0.17
2014/11/19,8905,8985,8877,8953,8913,13.07,15.6,38.04,0.54,0.53,6256,-1950,8929.4,8952.6,73761,115574,117851,10.24,3.74,6.5,0.34,0.42,0.72,0.56
2014/11/20,9031,9104,9012,9091,9022,50.07,6.82,57.03,0.69,0.61,12109,-1805,8955.6,8971.4,113333,115672,116271,20.73,7.14,13.59,0.54,0.46,0.88,0.95
2014/11/21,9119,9125,9081,9103,9097,49.49,5.14,69.11,0.7,0.62,9198,627,8983.8,8988,83395,110386,112850,30.99,11.91,19.08,0.67,0.53,0.9,0.92
2014/11/24,9135,9170,9109,9130,9116.5,57.08,2.93,79.67,0.72,0.63,9575,2801,9030,8993.7,77972,94647,108552,41.2,17.77,23.43,0.74,0.6,0.71,0.88
2014/11/25,9116,9150,9069,9108,9119,28.01,26.59,41.13,0.67,0.61,11245,2866,9077,8998.4,101177,89928,109524,46.66,23.54,23.11,0.76,0.65,0.73,0.79
2014/11/26,9126,9143,9102,9120,9114,18.48,17.54,21.86,0.68,0.62,10180,2954,9110.4,9019.9,73155,89806,102690,51.4,29.12,22.29,0.79,0.7,0.92,0.68
2014/11/27,9136,9235,9136,9175,9147.5,58.85,6.03,51.63,0.75,0.65,12906,1661,9127.2,9041.4,109702,89080,102376,59.24,35.14,24.1,0.81,0.74,1.05,0.64
2014/11/28,9202,9208,9174,9179,9177,42.4,4.35,66.52,0.75,0.65,12066,2375,9142.4,9063.1,57835,83968,97177,65.08,41.13,23.95,0.83,0.77,1.08,0.66
2014/12/1,9036,9182,8991,9119,9149,10.24,73.72,71.06,0.57,0.59,11809,2471,9140.2,9085.1,158276,100029,97338,62.36,45.37,16.98,0.78,0.77,1.37,0.52
2014/12/2,9092,9098,9001,9030,9074.5,5.29,38.06,73.34,0.4,0.5,3274,3918,9124.6,9100.8,145718,108937,99432,54.49,47.2,7.29,0.57,0.7,1.45,0.16
2014/12/3,9051,9215,9035,9209,9119.5,40.22,15.12,59.35,0.65,0.62,13293,5426,9142.4,9126.4,149036,124113,106960,57.85,49.33,8.52,0.68,0.7,1.75,0.89
2014/12/4,9213,9266,9201,9220,9214.5,51.59,10.62,62.6,0.66,0.63,9480,6499,9151.4,9139.3,97499,121673,105377,64.59,52.38,12.21,0.73,0.71,1.73,0.83
2014/12/5,9203,9231,9182,9214,9217,35.62,19.34,46.11,0.65,0.62,9516,5845,9158.4,9150.4,87093,127524,105746,67.82,55.47,12.35,0.76,0.72,1.9,0.81
2014/12/8,9264,9265,9168,9186,9200,35.31,8.69,53.31,0.59,0.59,5141,7224,9171.8,9156,105218,116913,108471,68.86,58.15,10.71,0.74,0.73,1.46,0.7
2014/12/9,9142,9174,9121,9131,9158.5,20.31,35.71,40.39,0.48,0.54,4812,5513,9192,9158.3,92634,106296,107617,63.94,59.31,4.64,0.66,0.71,1.56,0.42
2014/12/10,9092,9136,9003,9046,9088.5,7.42,69.36,60.53,0.36,0.47,-1045,5535,9159.4,9150.9,165103,109509,116811,52.86,58.02,-5.15,0.51,0.64,1.38,0.16
2014/12/11,8976,9048,8958,9009,9027.5,3.99,60.41,74.07,0.31,0.44,983,3460,9117.2,9134.3,116039,113217,117445,39.45,54.3,-14.85,0.39,0.56,1.26,0.17
2014/12/12,9023,9069,9003,9005,9007,15.23,36.01,57.31,0.31,0.44,2034,5126,9075.4,9116.9,98839,115567,121546,29.65,49.37,-19.72,0.31,0.48,1.38,0.15
2014/12/15,8958,9038,8925,9033,9019,6.39,55.17,68.27,0.39,0.47,3829,4164,9044.8,9108.3,125072,119537,118225,20.57,43.61,-23.04,0.31,0.42,1.26,0.43
2014/12/16,8971,9041,8963,8979,9006,5.26,30.63,69.48,0.31,0.43,-2688,2998,9014.4,9103.2,122633,125537,115917,11.89,37.27,-25.37,0.26,0.37,1.77,0.26
2014/12/17,8970,8985,8834,8843,8911,1.93,65.3,81.87,0.19,0.34,-8635,370,8973.8,9066.6,81915,108900,109205,-4.16,28.98,-33.14,0.18,0.31,0.97,0.04
2014/12/18,8902,8927,8857,8858,8850.5,1.13,38.32,88.06,0.23,0.35,-6789,494,8943.6,9030.4,101962,106084,109651,-16.78,19.83,-36.61,0.14,0.25,0.85,0.1
2014/12/19,8962,9040,8958,9017,8937.5,40.24,13.74,68.58,0.52,0.49,4071,-1515,8946,9010.7,148633,116043,115805,-15.87,12.69,-28.56,0.27,0.26,0.99,0.88
2014/12/22,9031,9100,9023,9094,9055.5,52.07,8.66,70.03,0.61,0.55,10543,-201,8958.2,9001.5,102111,111451,115494,-9.42,8.27,-17.69,0.47,0.33,1.39,0.98
2014/12/23,9134,9140,9097,9114,9104,62.2,6.15,76.02,0.63,0.56,8961,-876,8985.2,8999.8,69691,100862,113200,-1.18,6.38,-7.56,0.62,0.42,1.27,0.92
2014/12/24,9120,9183,9103,9176,9145,57.95,3.06,82.99,0.69,0.6,10509,-362,9051.8,9012.8,93125,103104,106002,8.74,6.85,1.89,0.74,0.53,1.61,0.98
2014/12/25,9171,9195,9162,9181,9178.5,51.63,2.16,87.48,0.7,0.6,11085,-156,9116.4,9030,44950,91702,98893,18.02,9.08,8.94,0.81,0.62,1.5,0.94
2014/12/26,9178,9230,9173,9227,9204,56.55,1.07,91.87,0.74,0.63,11316,361,9158.4,9052.2,73031,76582,96312,27.84,12.84,15.01,0.87,0.71,1.6,0.99
2014/12/27,9235,9257,9226,9255,9241,67.35,0.69,94.92,0.77,0.65,11833,1363,9190.6,9074.4,27720,61703,86577,37.93,17.86,20.08,0.91,0.78,1.53,0.99
2014/12/29,9245,9336,9241,9309,9282,78.17,0.22,97.18,0.81,0.68,14369,-756,9229.6,9107.4,98576,67480,84171,49.43,24.17,25.26,0.92,0.82,1.62,0.88
2014/12/30,9320,9343,9268,9286,9297.5,42.42,0.11,98.34,0.74,0.65,11080,-184,9251.6,9151.7,92786,67413,85259,57.64,30.87,26.78,0.9,0.85,2.38,0.69
2014/12/31,9286,9303,9252,9281,9283.5,24.86,13.05,64.75,0.72,0.64,9729,-2382,9271.6,9194,75117,73446,82574,62.1,37.11,24.99,0.87,0.86,2.49,0.64
2015/1/5,9238,9276,9155,9250,9265.5,8.16,55.99,69.65,0.62,0.61,10781,-945,9276.2,9217.3,120487,82937,79759,61.18,41.93,19.25,0.79,0.83,1.57,0.51
2015/1/6,9144,9153,9017,9058,9154,2.34,58.3,80.96,0.3,0.44,3463,-265,9236.8,9213.7,148125,107018,84361,46.89,42.92,3.97,0.57,0.74,0.92,0.13
2015/1/7,9042,9092,9033,9044,9051,1.72,42.83,86.62,0.29,0.43,4315,-1194,9183.8,9206.7,93314,105966,86723,33.71,41.08,-7.37,0.41,0.63,1.11,0.08
2015/1/8,9116,9259,9115,9256,9150,51.78,14.6,71.31,0.6,0.58,14367,769,9177.8,9214.7,131883,113785,90599,36.42,40.15,-3.73,0.51,0.59,1.41,0.84
2015/1/9,9328,9335,9217,9230,9243,57.08,8.47,72.73,0.56,0.56,6827,1395,9167.6,9219.6,117874,122337,97891,40.64,40.24,0.4,0.56,0.58,1.04,0.67
2015/1/12,9190,9238,9157,9185,9207.5,36.21,32.46,39.1,0.5,0.53,8627,-1842,9154.6,9215.4,97827,117805,100371,38.56,39.91,-1.35,0.55,0.57,0.97,0.53
2015/1/13,9194,9275,9159,9250,9217.5,34,15.85,37.75,0.58,0.57,11972,-2083,9193,9214.9,127705,113721,110369,39.86,39.9,-0.04,0.6,0.58,1.04,0.72
2015/1/14,9235,9247,9151,9170,9210,18.15,12.23,28.62,0.47,0.51,5096,-3134,9218.2,9201,122662,119590,112778,36.51,39.22,-2.71,0.56,0.57,0.75,0.25
2015/1/15,9187,9230,9130,9194,9182,9.35,16.48,28.12,0.5,0.52,7999,-1186,9205.8,9191.8,116348,116483,115134,33.68,38.11,-4.44,0.56,0.57,0.78,0.31
2015/1/16,9175,9229,9082,9115,9154.5,3.85,25.99,51.14,0.4,0.47,7248,-1332,9182.8,9175.2,160290,124966,123652,26.94,35.88,-8.94,0.48,0.54,0.77,0.17
2015/1/19,9211,9260,9142,9181,9148,13.26,12.03,28,0.5,0.51,10080,-32,9182,9168.3,134142,132229,125017,25.8,33.86,-8.06,0.48,0.52,0.8,0.51
2015/1/20,9220,9269,9183,9267,9224,12.07,7.29,26.35,0.61,0.57,12551,-2382,9185.4,9189.2,121592,131007,122364,29.05,32.9,-3.85,0.56,0.53,1.01,0.99
2015/1/21,9282,9316,9274,9309,9288,37.66,5.06,51.33,0.65,0.59,12046,-2955,9213.2,9215.7,64253,119325,119458,35.69,33.46,2.23,0.68,0.58,0.98,0.97
2015/1/22,9360,9404,9342,9388,9348.5,67.46,2.32,72.34,0.72,0.64,14299,-2189,9252,9228.9,108180,117691,117087,46.74,36.11,10.63,0.77,0.64,0.77,0.95
2015/1/23,9455,9488,9443,9461,9424.5,76.28,1.08,84.77,0.77,0.67,15129,-4012,9321.2,9252,92808,104195,114581,61.47,41.19,20.29,0.82,0.7,1,0.92
2015/1/26,9448,9478,9433,9465,9463,51.55,7.94,79.05,0.77,0.67,18181,-2517,9378,9280,68310,91029,111629,72.07,47.36,24.71,0.86,0.76,1,0.92
2015/1/27,9522,9539,9480,9523,9494,67.49,3.84,84.14,0.81,0.7,14365,-3489,9429.2,9307.3,90397,84790,107898,84.02,54.69,29.33,0.9,0.8,0.84,0.94
2015/1/28,9478,9534,9474,9527,9525,36.74,6.65,76.75,0.81,0.7,17781,-3479,9472.8,9343,75013,86942,103133,92.37,62.23,30.14,0.92,0.84,1.15,0.94
2015/1/29,9497,9502,9426,9428,9477.5,14.5,31.39,56.78,0.58,0.6,9085,-5396,9480.8,9366.4,116368,88579,103135,92.31,68.25,24.07,0.86,0.85,1.01,0.02
2015/1/30,9460,9472,9385,9398,9413,7.1,39.42,63.13,0.52,0.57,7980,-5454,9468.2,9394.7,97244,89466,96831,88.6,72.32,16.28,0.77,0.82,0.94,0.08
2015/2/2,9389,9433,9370,9420,9409,4.08,32.79,70.5,0.56,0.59,10355,-5938,9459.2,9418.6,85483,92901,91965,84.49,74.75,9.74,0.7,0.78,1.08,0.3
2015/2/3,9434,9485,9407,9464,9442,36.17,15.97,54.62,0.63,0.62,11583,-4158,9447.4,9438.3,95115,93845,89317,83.83,76.57,7.26,0.67,0.74,1.12,0.57
2015/2/4,9526,9556,9512,9522,9493,58.62,7.23,66.33,0.7,0.65,12751,-2961,9446.4,9459.6,86781,96198,91570,88.18,78.89,9.29,0.72,0.74,1.08,0.82
2015/2/5,9521,9521,9470,9513,9517.5,36.21,35.34,33.77,0.68,0.64,14800,-2211,9463.4,9472.1,79030,88731,88655,88.69,80.85,7.84,0.74,0.74,0.84,0.77
2015/2/6,9536,9543,9459,9470,9491.5,30.67,15.81,32.87,0.56,0.6,10617,219,9477.8,9473,96048,88491,88979,86.59,82,4.59,0.67,0.71,0.64,0.54
2015/2/9,9439,9466,9416,9451,9460.5,17.93,42.32,36.67,0.52,0.58,12268,-1607,9484,9471.6,78599,87115,90008,80.8,81.76,-0.96,0.59,0.67,0.62,0.3
2015/2/10,9468,9473,9419,9432,9441.5,15.68,23.12,27.92,0.47,0.55,6392,-1602,9477.6,9462.5,86724,85436,89641,74.79,80.36,-5.58,0.51,0.62,0.58,0.11
2015/2/11,9462,9509,9457,9476,9454,33.21,10.08,40.68,0.58,0.59,10565,-1103,9468.4,9457.4,88756,85831,91015,72.45,78.78,-6.33,0.53,0.59,0.55,0.47
