Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,RSV9,Open1,High1,Low1,Close1,SMA51,SMA101,SMA201,SMA601,Volume1,MA51,MA101,DIF1,ACD91,OSC1,K1,D1,RSI61,RSI121,RSV91,Open2,High2,Low2,Close2,SMA52,SMA102,SMA202,SMA602,Volume2,MA52,MA102,DIF2,ACD92,OSC2,K2,D2,RSI62,RSI122,RSV92
2015/5/26,9613,9725,9606,9659,9625.2,9634.7,9729.9,9665.63,113898,104048,113717,-23.99,-8.16,-15.83,0.46,0.36,0.51,0.48,0.64,97.8,98.3,97.3,97.4,97.06,96.18,94.47,92.26,22883,34975,49035,1.31,1.01,0.3,0.71,0.71,0.66,0.63,0.75,148.5,148.5,146.5,146.5,146.3,146.5,147.15,147.28,16070,24554,25946,-0.11,-0.03,-0.08,0.44,0.39,0.49,0.49,0.5
2015/5/27,9607,9698,9601,9662,9624,9627,9713.5,9665.87,109490,111319,113198,-22.47,-11.02,-11.45,0.54,0.42,0.51,0.48,0.7,97.8,98,97,97.4,97.04,96.47,94.66,92.44,30319,32105,47890,1.33,1.07,0.26,0.73,0.71,0.66,0.63,0.75,145.5,147,145,145,146,146.2,146.82,147.19,24258,24008,26428,-0.19,-0.06,-0.13,0.34,0.37,0.36,0.43,0.13
2015/5/28,9711,9750,9683,9729,9661.6,9639.4,9704.6,9667.5,113114,108210,110643,-15.68,-11.95,-3.73,0.66,0.5,0.63,0.54,0.91,98.3,98.9,98,98.3,97.3,96.93,94.97,92.62,55444,34454,50831,1.4,1.14,0.26,0.76,0.73,0.73,0.67,0.84,147,147.5,146,147,146.3,146.3,146.75,147.16,36704,23092,26110,-0.14,-0.08,-0.07,0.43,0.39,0.55,0.51,0.63
2015/5/29,9741,9765,9688,9703,9676.8,9652.1,9695.9,9668.98,105530,107208,108249,-10.82,-11.73,0.91,0.69,0.57,0.56,0.52,0.75,98.7,99.3,98.3,99.1,97.82,97.53,95.33,92.83,86602,44970,57333,1.49,1.21,0.28,0.82,0.76,0.78,0.69,0.93,147,147.5,145.5,146,146.4,146.25,146.7,147.08,61984,31068,29825,-0.16,-0.09,-0.06,0.41,0.4,0.47,0.48,0.38
2015/6/1,9668,9713,9601,9630,9676.6,9655.3,9683.15,9669.15,117845,111975,109768,-12.57,-11.9,-0.68,0.62,0.58,0.42,0.45,0.47,99.1,99.1,97.3,97.3,97.9,97.58,95.53,92.98,36037,46257,48311,1.44,1.26,0.19,0.66,0.73,0.52,0.58,0.33,145.5,146,144,145,145.9,146.1,146.57,146.99,31647,34133,30368,-0.26,-0.13,-0.14,0.35,0.38,0.4,0.44,0.22
2015/6/2,9586,9639,9565,9606,9666,9645.6,9671.05,9669.48,103681,109932,106990,-16.95,-12.91,-4.05,0.54,0.57,0.39,0.44,0.37,97,98.3,96.7,97.8,97.98,97.52,95.77,93.14,35901,48861,41918,1.39,1.28,0.1,0.61,0.69,0.57,0.6,0.5,144.5,144.5,143.5,144,145.4,145.85,146.43,146.89,33433,37605,31080,-0.43,-0.19,-0.24,0.27,0.34,0.33,0.41,0.1
2015/6/3,9640,9648,9535,9548,9643.2,9633.6,9656.15,9668,124180,112870,112095,-22.92,-14.91,-8.01,0.38,0.5,0.31,0.39,0.06,97.5,98,96.8,97,97.9,97.47,95.97,93.28,24319,47661,39883,1.29,1.28,0,0.48,0.62,0.48,0.55,0.23,143.5,144.5,143,143,145,145.5,146.2,146.79,30175,38789,31399,-0.6,-0.27,-0.33,0.18,0.29,0.28,0.38,0
2015/6/4,9531,9553,9301,9312,9559.8,9610.7,9634.15,9663.63,202135,130674,119442,-43.31,-20.59,-22.72,0.26,0.42,0.15,0.27,0.02,97,97.1,94.4,94.5,97.14,97.22,96.09,93.39,58764,48325,41389,1.03,1.23,-0.2,0.33,0.52,0.3,0.43,0.02,142,142.5,140,141,143.8,145.05,145.93,146.72,62313,43910,33501,-0.9,-0.4,-0.51,0.16,0.24,0.2,0.33,0.12
2015/6/5,9324,9347,9269,9309,9481,9578.9,9613.7,9659.97,125037,134576,120892,-63.66,-29.21,-34.46,0.2,0.35,0.15,0.27,0.08,94,95.4,93.5,94.3,96.18,97,96.17,93.51,42210,39446,42208,0.76,1.14,-0.38,0.26,0.44,0.29,0.43,0.14,139.5,140.5,139,140,142.6,144.5,145.6,146.65,42847,40083,35575,-1.23,-0.56,-0.67,0.14,0.21,0.18,0.3,0.11
2015/6/8,9312,9404,9235,9348,9424.6,9550.6,9595,9657.12,134575,137922,124949,-76.87,-38.74,-38.13,0.2,0.3,0.24,0.31,0.21,94.7,95.4,93.8,94.9,95.7,96.8,96.25,93.64,30900,38419,42338,0.56,1.02,-0.46,0.26,0.38,0.37,0.46,0.24,139.5,140,138.5,138.5,141.3,143.6,145.1,146.53,45638,42881,38507,-1.56,-0.76,-0.8,0.09,0.17,0.14,0.27,0
2015/6/9,9303,9346,9201,9235,9350.4,9508.2,9571.45,9650.92,142752,145736,127834,-92.68,-49.53,-43.15,0.16,0.25,0.18,0.27,0.06,94.9,95,93.1,93.2,94.78,96.38,96.28,93.74,28294,36897,42879,0.32,0.88,-0.56,0.18,0.31,0.27,0.39,0.02,138.5,140,138,139,140.3,142.85,144.68,146.38,31664,42527,40066,-1.78,-0.97,-0.82,0.1,0.15,0.2,0.3,0.11
2015/6/10,9256,9328,9252,9284,9297.6,9470.4,9548.7,9645.68,122486,145397,129134,-101.39,-59.9,-41.49,0.15,0.22,0.28,0.31,0.15,95,95.6,94.5,95.6,94.5,96.2,96.33,93.86,36906,39415,43538,0.26,0.76,-0.5,0.25,0.29,0.5,0.5,0.4,141,141.5,139.5,139.5,139.6,142.3,144.25,146.22,37243,43941,41365,-1.86,-1.15,-0.72,0.12,0.14,0.27,0.32,0.16
2015/6/11,9328,9333,9224,9285,9292.2,9426,9532.7,9641.38,119493,128869,129771,-107.49,-69.42,-38.07,0.16,0.2,0.28,0.32,0.16,96.3,96.7,94.5,95.8,94.76,95.95,96.44,94,37789,35220,41772,0.23,0.65,-0.42,0.32,0.3,0.52,0.51,0.45,141,144,141,143.5,140.1,141.95,144.13,146.18,46456,40770,42340,-1.66,-1.25,-0.41,0.31,0.19,0.59,0.49,0.69
2015/6/12,9272,9314,9230,9268,9284,9382.5,9517.3,9636.58,106398,125141,129858,-111.97,-77.93,-34.05,0.15,0.18,0.26,0.31,0.15,95.8,95.8,94.9,95,94.9,95.54,96.53,94.13,15514,29881,34663,0.17,0.56,-0.38,0.33,0.31,0.45,0.48,0.37,144,144.5,142.5,144.5,141,141.8,144.03,146.1,35244,39249,39666,-1.41,-1.28,-0.13,0.54,0.31,0.64,0.53,1
2015/6/15,9272,9318,9220,9245,9263.4,9344,9499.65,9630.12,119565,122139,130030,-115.25,-85.39,-29.86,0.14,0.17,0.24,0.3,0.1,94.5,95.1,94,94,94.72,95.21,96.39,94.23,19062,27513,32966,0.05,0.46,-0.4,0.28,0.3,0.38,0.44,0.18,144.5,144.5,142.5,143,141.9,141.6,143.85,145.93,23776,34877,38879,-1.25,-1.27,0.02,0.62,0.41,0.53,0.48,0.77
2015/6/16,9244,9258,9164,9214,9259.2,9304.8,9475.2,9620.93,119914,117571,131654,-120.05,-92.33,-27.73,0.13,0.16,0.21,0.28,0.13,94.9,94.9,93.6,94.8,95.04,94.91,96.22,94.3,23271,26508,31703,-0.02,0.36,-0.38,0.33,0.31,0.46,0.48,0.43,143,143,141,142,142.5,141.4,143.63,145.72,28697,34283,38405,-1.21,-1.26,0.05,0.62,0.48,0.46,0.45,0.62
2015/6/17,9215,9237,9177,9181,9238.6,9268.1,9450.85,9611.33,61706,105415,125406,-123.92,-98.65,-25.28,0.11,0.14,0.18,0.26,0.07,95,95,93.9,94.4,94.8,94.65,96.06,94.32,26416,24410,31913,-0.09,0.27,-0.36,0.34,0.32,0.43,0.46,0.36,143,143.5,142,142.5,143.1,141.35,143.43,145.53,31676,33170,38555,-1.12,-1.23,0.11,0.64,0.53,0.5,0.46,0.69
2015/6/18,9044,9078,9011,9048,9191.2,9241.7,9426.2,9599.65,101634,101843,115356,-137.33,-106.38,-30.95,0.11,0.13,0.11,0.21,0.09,94.6,95,94,94.6,94.56,94.66,95.94,94.34,25734,21999,28610,-0.13,0.19,-0.32,0.37,0.34,0.45,0.47,0.42,142,143,142,142,142.8,141.45,143.25,145.34,28627,29604,35187,-1.06,-1.2,0.14,0.63,0.57,0.46,0.45,0.62
2015/6/22,9108,9203,9105,9178,9173.2,9228.6,9403.75,9590.62,103562,101276,113209,-136.72,-112.45,-24.27,0.24,0.17,0.39,0.35,0.5,95.5,97.3,95.5,97.2,95,94.95,95.97,94.4,39620,26821,28351,0.01,0.15,-0.14,0.57,0.41,0.67,0.58,0.98,142,143.5,142,142,142.3,141.65,143.07,145.18,29599,28475,33862,-1,-1.16,0.16,0.63,0.59,0.46,0.45,0.62
2015/6/23,9221,9268,9208,9230,9170.2,9216.8,9383.7,9582.98,106239,98611,110375,-129.25,-115.81,-13.44,0.38,0.24,0.47,0.4,0.68,97.7,98.3,97,97.1,95.62,95.17,95.98,94.45,31625,29333,28423,0.18,0.16,0.02,0.63,0.49,0.66,0.58,0.74,143,145,142.5,144.5,142.6,142.25,142.93,145.07,37809,31282,33079,-0.8,-1.09,0.29,0.72,0.63,0.65,0.54,0.91
2015/6/24,9215,9248,9193,9246,9176.6,9217.9,9363.05,9576.9,80540,90736,104154,-121.99,-117.05,-4.95,0.5,0.33,0.5,0.41,0.73,96.9,97.7,96.9,97.6,96.18,95.61,96,94.5,23037,29286,27897,0.31,0.19,0.12,0.7,0.56,0.69,0.6,0.85,144.5,145,143.5,145,143.2,142.85,142.85,145.07,21134,29769,32026,-0.59,-0.99,0.4,0.81,0.69,0.68,0.56,1
2015/6/25,9268,9370,9263,9342,9208.8,9223.7,9347.05,9573.57,134204,105236,105326,-107.26,-115.09,7.83,0.64,0.43,0.62,0.49,0.92,98.8,99.7,98.4,99,97.1,95.95,96.08,94.6,77040,39411,31911,0.53,0.26,0.28,0.76,0.63,0.77,0.65,0.89,145,147,145,146.5,144,143.55,142.93,145.13,45571,32548,32859,-0.29,-0.85,0.56,0.85,0.74,0.75,0.61,0.92
2015/6/26,9348,9348,9300,9322,9263.6,9227.4,9326.7,9569.72,72218,99353,100598,-94.99,-111.07,16.08,0.72,0.53,0.59,0.48,0.87,99.3,99.3,98.5,99.2,98.02,96.29,96.12,94.69,44332,43131,32565,0.7,0.35,0.36,0.81,0.69,0.78,0.65,0.92,147,147.5,145.5,146,144.8,143.8,142.88,145.19,34171,33657,31630,-0.05,-0.69,0.64,0.82,0.77,0.69,0.59,0.77
2015/6/29,9195,9222,9109,9139,9255.8,9214.5,9298.5,9562.33,128844,104409,102843,-97.91,-108.44,10.52,0.6,0.55,0.36,0.37,0.36,98.1,98.1,96.6,96.9,97.96,96.48,96.01,94.78,36806,42568,34694,0.68,0.41,0.26,0.72,0.7,0.5,0.53,0.54,140.5,141,138.5,138.5,144.1,143.2,142.5,145.07,53096,38356,33416,-0.43,-0.64,0.2,0.55,0.7,0.28,0.36,0
2015/6/30,9146,9217,9124,9211,9252,9211.1,9277.55,9557.38,103641,103889,101250,-96.02,-105.95,9.94,0.58,0.56,0.46,0.42,0.56,96.9,97.4,96.5,97,97.94,96.78,96,94.86,26939,41631,35482,0.64,0.46,0.18,0.66,0.69,0.51,0.53,0.53,139,140.5,138.5,140.5,143.3,142.95,142.28,145.02,45376,39870,35576,-0.66,-0.64,-0.02,0.44,0.61,0.4,0.43,0.22
2015/7/1,9185,9319,9184,9292,9261.2,9218.9,9261.85,9552.02,124416,112665,101700,-86.98,-102.16,15.18,0.65,0.59,0.55,0.48,0.78,97.4,98.3,97,98,98.02,97.1,96,94.94,25392,42102,35694,0.67,0.5,0.17,0.67,0.68,0.6,0.57,0.7,140,142.5,139,141,142.5,142.85,142.13,144.92,33330,42309,36039,-0.76,-0.66,-0.09,0.39,0.54,0.42,0.44,0.28
2015/7/2,9300,9325,9260,9277,9248.2,9228.5,9248.3,9546.15,91473,104118,104677,-77.87,-97.3,19.43,0.65,0.61,0.53,0.47,0.65,97.9,98.3,97.6,98,97.82,97.46,96.06,95.02,20746,30843,35127,0.69,0.54,0.15,0.65,0.67,0.6,0.57,0.6,140.5,142,140.5,141.5,141.5,142.75,142.05,144.84,24309,38056,35302,-0.79,-0.69,-0.1,0.37,0.48,0.45,0.46,0.33
2015/7/3,9258,9305,9171,9301,9244,9253.8,9247.75,9541.67,133033,116281,107817,-71.06,-92.05,20.99,0.68,0.63,0.56,0.49,0.74,97.7,97.7,97,97.3,97.44,97.73,96.19,95.08,12801,24537,33834,0.65,0.56,0.09,0.52,0.62,0.5,0.53,0.25,141.5,142.5,140,142.5,140.8,142.8,142.13,144.83,17091,34640,34149,-0.76,-0.7,-0.06,0.39,0.45,0.51,0.49,0.44
2015/7/6,9235,9297,9182,9203,9256.8,9256.3,9242.45,9535.55,124973,115507,109958,-68.76,-87.39,18.63,0.57,0.61,0.42,0.43,0.36,96.3,97.3,95.9,96.3,97.32,97.64,96.3,95.13,23086,21793,32180,0.55,0.56,-0.01,0.38,0.54,0.4,0.48,0.11,141,141.5,140.5,140.5,141.2,142.65,142.15,144.79,20684,28158,33257,-0.82,-0.73,-0.09,0.34,0.41,0.41,0.43,0.22
2015/7/7,9260,9303,9210,9242,9263,9257.5,9237.15,9529.05,131787,121136,112513,-63.95,-82.7,18.76,0.55,0.59,0.48,0.46,0.51,97.5,97.8,96.9,97.3,97.38,97.66,96.42,95.2,16725,19750,30690,0.52,0.55,-0.03,0.38,0.48,0.52,0.53,0.37,141,142,140.5,140.5,141.2,142.25,142.25,144.68,26546,24392,32131,-0.85,-0.75,-0.1,0.3,0.37,0.41,0.43,0.22
2015/7/8,9205,9210,8912,8945,9193.6,9227.4,9222.65,9517.18,208496,137952,125309,-79.09,-81.98,2.89,0.39,0.53,0.25,0.32,0.08,97.3,97.4,94,94.5,96.68,97.35,96.48,95.23,50887,24849,33475,0.33,0.51,-0.18,0.28,0.42,0.31,0.41,0.09,140.5,141,138,138,140.6,141.55,142.2,144.53,52066,28139,35224,-1.03,-0.81,-0.22,0.2,0.32,0.29,0.37,0
2015/7/9,8801,8939,8724,8875,9113.2,9180.7,9202.2,9504.37,193187,158295,131207,-102,-85.98,-16.01,0.35,0.47,0.22,0.29,0.25,91.5,94.3,91.5,93.4,95.76,96.79,96.37,95.22,42805,29261,30052,0.01,0.41,-0.4,0.28,0.37,0.26,0.37,0.28,134,138,134,136.5,139.6,140.55,142.05,144.41,53785,34034,36045,-1.36,-0.92,-0.44,0.23,0.29,0.25,0.34,0.29
2015/7/13,8935,9005,8902,8993,9051.6,9147.8,9187.6,9495.58,156806,163050,139666,-109.21,-90.63,-18.58,0.38,0.44,0.37,0.38,0.45,94.5,96.2,94.4,96.2,95.54,96.49,96.39,95.29,31128,32926,28732,-0.03,0.32,-0.35,0.42,0.39,0.5,0.5,0.69,137,139.5,137,138.5,138.8,139.8,141.8,144.33,35405,37697,36169,-1.43,-1.02,-0.41,0.33,0.3,0.4,0.41,0.53
2015/7/14,9040,9084,8982,8983,9007.6,9132.2,9173.35,9484.57,136144,165284,140396,-110.84,-94.67,-16.17,0.4,0.42,0.36,0.37,0.43,96.8,97.2,94.7,94.7,95.22,96.27,96.38,95.31,36959,35701,28747,-0.1,0.24,-0.33,0.44,0.4,0.42,0.45,0.47,139.5,140.5,138,138.5,138.4,139.8,141.5,144.19,27574,39075,33617,-1.43,-1.1,-0.33,0.4,0.33,0.4,0.41,0.53
2015/7/15,9040,9078,8989,9029,8965,9114,9162.55,9475.35,88463,156619,138878,-109.01,-97.54,-11.47,0.43,0.43,0.43,0.41,0.51,95.9,96,94.6,95.7,94.9,96.14,96.46,95.37,23338,37023,28387,-0.13,0.16,-0.29,0.5,0.43,0.49,0.49,0.62,139,139.5,138,138.5,138,139.6,141.28,144.13,23486,38463,31428,-1.44,-1.17,-0.27,0.44,0.37,0.4,0.41,0.53
2015/7/16,8935,8983,8900,8916,8959.2,9076.4,9147.65,9464.57,132945,141509,139731,-114.5,-100.93,-13.57,0.4,0.42,0.33,0.36,0.33,96.5,96.5,95.3,96,95.2,95.94,96.52,95.42,17443,30335,27592,-0.12,0.11,-0.23,0.57,0.48,0.51,0.5,0.71,140,140,135.5,136.5,137.7,139.15,141,144.02,37250,35500,31820,-1.55,-1.25,-0.3,0.39,0.38,0.3,0.36,0.29
2015/7/17,8906,8935,8871,8913,8966.8,9040,9134.25,9453.87,112382,125348,141822,-119.16,-104.58,-14.58,0.38,0.4,0.33,0.36,0.33,96,96.1,95.1,95.1,95.54,95.65,96.56,95.47,19975,25769,27515,-0.16,0.05,-0.21,0.57,0.51,0.44,0.46,0.57,138,140,138,140,138.4,139,140.88,143.97,55848,35913,34974,-1.42,-1.28,-0.14,0.51,0.42,0.55,0.48,0.75
2015/7/20,8970,9027,8804,8851,8938.4,8995,9124.4,9441.15,154969,124981,144015,-123.42,-108.35,-15.08,0.32,0.38,0.28,0.33,0.22,95.9,96.1,94.9,95.1,95.32,95.43,96.58,95.53,15708,22685,27805,-0.19,0,-0.2,0.57,0.53,0.44,0.46,0.57,141.5,142,138.5,139,138.5,138.65,140.72,143.9,27907,34413,36055,-1.3,-1.28,-0.02,0.55,0.46,0.49,0.46,0.63
2015/7/21,8887,8940,8815,8937,8929.2,8968.4,9112.35,9426.13,130287,123809,144547,-123.44,-111.36,-12.08,0.36,0.37,0.42,0.4,0.44,95.8,96.3,95.1,96.3,95.64,95.43,96.53,95.58,15811,18455,27078,-0.16,-0.03,-0.13,0.65,0.57,0.55,0.52,0.81,141,141.5,139.5,140.5,138.9,138.65,140.65,143.79,21857,33270,36172,-1.12,-1.25,0.13,0.64,0.52,0.57,0.5,0.81
2015/7/22,8882,8883,8795,8811,8885.6,8925.3,9091.4,9407.65,141837,134484,145552,-128.61,-114.81,-13.8,0.32,0.35,0.31,0.34,0.24,95,95.8,94.7,94.8,95.46,95.18,96.42,95.58,28949,19577,28300,-0.21,-0.07,-0.15,0.63,0.59,0.43,0.45,0.58,139,139.5,138,139,139,138.5,140.38,143.57,27409,34054,36259,-1.09,-1.22,0.13,0.63,0.56,0.48,0.46,0.63
2015/7/23,8778,8822,8670,8753,8853,8906.1,9066.75,9386.57,172952,142485,141997,-137.22,-119.29,-17.92,0.28,0.33,0.27,0.32,0.2,93.5,94.3,90.5,90.5,94.36,94.78,96.06,95.51,82508,32590,31462,-0.53,-0.16,-0.37,0.42,0.53,0.24,0.33,0,137,137.5,136,136,138.9,138.3,139.93,143.31,38176,34239,34870,-1.26,-1.23,-0.03,0.45,0.52,0.34,0.39,0.08
2015/7/24,8720,8740,8653,8686,8807.6,8887.2,9033.95,9364.83,119108,143831,134589,-147.04,-124.84,-22.2,0.21,0.29,0.23,0.3,0.08,90.7,91.5,89.5,90.5,93.44,94.49,95.64,95.46,42402,37076,31422,-0.86,-0.3,-0.56,0.32,0.46,0.24,0.33,0.13,138,138,136,137,138.3,138.35,139.45,143.07,39063,30882,33398,-1.33,-1.25,-0.08,0.38,0.47,0.41,0.42,0.23
2015/7/27,8637,8670,8493,8525,8742.4,8840.4,8994.1,9341.8,166804,146198,135589,-164.08,-132.69,-31.39,0.16,0.25,0.16,0.25,0.05,90.4,91.1,90,90.1,92.44,93.88,95.19,95.42,26314,39197,30941,-1.11,-0.46,-0.65,0.24,0.39,0.22,0.32,0.09,135,135.5,134,134,137.3,137.9,138.85,142.82,45080,34317,34365,-1.58,-1.31,-0.26,0.25,0.4,0.3,0.36,0
2015/7/28,8500,8591,8480,8539,8662.8,8796,8964.1,9319.5,144721,149084,136447,-176.83,-141.52,-35.31,0.14,0.21,0.19,0.26,0.11,90.1,91,90,90,91.18,93.41,94.84,95.39,27776,41590,30022,-1.31,-0.63,-0.68,0.19,0.32,0.22,0.32,0.07,135,136.5,134,134,136,137.45,138.63,142.61,35778,37101,35185,-1.73,-1.4,-0.33,0.17,0.32,0.3,0.36,0
2015/7/29,8533,8548,8440,8485,8597.6,8741.6,8927.8,9296.17,163354,153388,143936,-188.61,-150.94,-37.67,0.12,0.18,0.17,0.24,0.08,90,91.5,87.5,91.5,90.52,92.99,94.56,95.36,50764,45953,32765,-1.43,-0.79,-0.64,0.28,0.31,0.4,0.4,0.45,135,136,134.5,135.5,135.3,137.15,138.38,142.41,30500,37719,35887,-1.77,-1.47,-0.3,0.17,0.27,0.41,0.41,0.19
2015/7/30,8520,8632,8509,8607,8568.4,8710.7,8893.55,9275.48,145799,147957,145221,-187.78,-158.3,-29.47,0.18,0.18,0.37,0.34,0.28,91.5,92.1,90.5,90.9,90.6,92.48,94.21,95.33,29245,35300,33945,-1.45,-0.92,-0.53,0.31,0.31,0.36,0.38,0.39,136,139,136,138.5,135.8,137.35,138.25,142.27,37086,37501,35870,-1.58,-1.49,-0.08,0.3,0.28,0.58,0.5,0.56
2015/7/31,8593,8606,8508,8575,8546.2,8676.9,8858.45,9254.3,134719,151079,147455,-186.8,-164,-22.79,0.21,0.19,0.35,0.33,0.27,91.1,91.3,90.3,90.7,90.64,92.04,93.84,95.29,27877,32395,34735,-1.49,-1.04,-0.45,0.33,0.32,0.35,0.37,0.36,140.5,140.5,137.5,139.5,136.3,137.3,138.15,142.13,40479,37785,34334,-1.31,-1.46,0.15,0.45,0.34,0.62,0.53,0.73
2015/8/3,8546,8548,8400,8454,8532,8637.2,8816.1,9232.67,136785,145076,145637,-192.04,-169.61,-22.43,0.18,0.18,0.26,0.29,0.11,91,91,88.3,89.2,90.46,91.45,93.44,95.24,35314,34195,36696,-1.6,-1.15,-0.45,0.29,0.31,0.26,0.33,0.2,138.5,138.5,134.5,134.5,136.4,136.85,137.75,141.93,33816,35532,34924,-1.38,-1.44,0.06,0.32,0.33,0.39,0.41,0.08
2015/8/4,8487,8552,8416,8464,8517,8589.9,8779.15,9211.77,167590,149649,149367,-193.16,-174.32,-18.84,0.17,0.18,0.28,0.3,0.15,89.2,90.3,88.1,89.5,90.36,90.77,93.1,95.19,32607,35161,38376,-1.68,-1.25,-0.42,0.29,0.3,0.3,0.34,0.29,135,136.5,134.5,136.5,136.9,136.45,137.55,141.77,27515,33879,35490,-1.38,-1.43,0.05,0.34,0.34,0.48,0.46,0.38
2015/8/5,8504,8547,8448,8521,8524.2,8560.9,8743.1,9191.75,145106,146000,149694,-189.02,-177.26,-11.76,0.23,0.2,0.38,0.34,0.36,88.6,89.5,88.6,89,89.86,90.19,92.69,95.12,30252,31059,38506,-1.75,-1.35,-0.39,0.3,0.3,0.27,0.33,0.33,135.5,135.5,134,134,136.6,135.95,137.22,141.53,28578,33495,35607,-1.49,-1.44,-0.05,0.23,0.3,0.39,0.41,0
2015/8/6,8541,8579,8366,8390,8480.8,8524.6,8715.35,9169.82,179725,152785,150371,-189.85,-179.78,-10.07,0.18,0.19,0.27,0.29,0.08,89,89.6,88.1,88.5,89.38,89.99,92.39,95.05,31806,31571,33436,-1.81,-1.44,-0.36,0.27,0.29,0.24,0.31,0.22,136,136,132,134,135.7,135.75,137.03,141.3,39658,34009,35755,-1.59,-1.47,-0.12,0.23,0.28,0.39,0.41,0.24
2015/8/7,8360,8423,8312,8389,8443.6,8494.9,8691.05,9147.32,148962,155634,153357,-192.56,-182.34,-10.23,0.2,0.19,0.27,0.29,0.24,88.2,88.9,87.6,88.5,88.94,89.79,92.14,94.95,21998,30395,31395,-1.86,-1.53,-0.33,0.26,0.28,0.24,0.31,0.22,133,133.5,131.5,133,134.4,135.35,136.85,141.05,30592,32032,34908,-1.76,-1.53,-0.23,0.21,0.25,0.35,0.39,0.17
2015/8/10,8405,8461,8345,8442,8441.2,8486.6,8663.5,9127.93,143249,156926,151001,-188.97,-183.66,-5.3,0.27,0.22,0.37,0.34,0.41,88.5,89.2,87.8,88.5,88.8,89.63,91.75,94.86,22352,27803,30999,-1.87,-1.6,-0.27,0.24,0.27,0.24,0.31,0.22,131,131,125.5,129,133.3,134.85,136.38,140.77,65583,38385,36959,-2.19,-1.66,-0.53,0.22,0.24,0.24,0.32,0.23
2015/8/11,8505,8556,8358,8362,8420.8,8468.9,8632.45,9107.7,185332,160475,155062,-185.03,-183.94,-1.09,0.23,0.22,0.3,0.31,0.16,90,90.5,88.4,88.5,88.6,89.48,91.44,94.78,37974,28876,32019,-1.82,-1.64,-0.18,0.23,0.25,0.24,0.31,0.2,133.5,133.5,130.5,130.5,132.1,134.5,135.97,140.5,65988,46080,39980,-2.3,-1.79,-0.51,0.26,0.25,0.34,0.37,0.33
2015/8/12,8365,8390,8243,8301,8376.8,8450.5,8596.05,9086.08,184836,168421,157210,-187.87,-184.72,-3.15,0.21,0.22,0.25,0.28,0.16,87.5,88.2,86.5,86.5,88.1,88.98,90.98,94.61,42744,31375,31217,-1.92,-1.7,-0.22,0.15,0.22,0.12,0.25,0,129.5,130,127.5,128.5,131,133.8,135.47,140.2,45838,49532,41513,-2.57,-1.94,-0.62,0.24,0.24,0.28,0.34,0.2
2015/8/13,8348,8363,8275,8305,8359.8,8420.3,8565.5,9062.78,151639,162804,157794,-187.7,-185.32,-2.38,0.2,0.21,0.26,0.29,0.18,86.5,87.5,86.4,87.4,87.88,88.63,90.56,94.43,29947,31003,31287,-1.96,-1.75,-0.21,0.17,0.2,0.3,0.32,0.22,129,130,127.5,128,129.8,132.75,135.05,139.89,43697,50340,42174,-2.77,-2.11,-0.66,0.22,0.24,0.27,0.33,0.19
2015/8/14,8262,8334,8262,8326,8347.2,8395.4,8536.15,9040.42,112509,155513,155573,-185.43,-185.34,-0.09,0.22,0.21,0.31,0.31,0.25,88.1,89.4,88.1,88.7,87.92,88.43,90.23,94.28,37360,34075,32235,-1.84,-1.77,-0.07,0.3,0.24,0.49,0.41,0.56,128,128.5,125,126,128.4,131.4,134.35,139.55,40367,52295,42163,-3.05,-2.3,-0.75,0.18,0.22,0.22,0.3,0.09
2015/8/17,8321,8330,8223,8239,8306.6,8373.9,8505.55,9018.72,125957,152055,154491,-185.86,-185.45,-0.42,0.16,0.19,0.23,0.27,0.04,89,89,88,88.2,87.86,88.33,89.89,94.14,18500,33305,30554,-1.76,-1.76,0.01,0.35,0.27,0.43,0.38,0.44,125.5,125.5,123,124,127.4,130.35,133.6,139.19,38956,46969,42677,-3.42,-2.52,-0.9,0.14,0.19,0.18,0.27,0.08
2015/8/18,8241,8276,8161,8172,8268.6,8344.7,8467.3,8994.47,130582,141105,150790,-189.07,-186.17,-2.9,0.11,0.17,0.19,0.25,0.03,89,89.3,88.2,88.3,87.82,88.21,89.49,94,18301,29370,29123,-1.66,-1.74,0.08,0.39,0.31,0.45,0.39,0.46,125,126.5,125,126,126.5,129.3,132.88,138.87,41824,42136,44108,-3.53,-2.72,-0.81,0.17,0.19,0.33,0.34,0.23
2015/8/19,8178,8179,7993,8002,8208.8,8292.8,8426.85,8967.32,101864,124510,146466,-201.49,-189.23,-12.26,0.08,0.14,0.12,0.2,0.02,88.3,88.8,87.6,88.1,88.14,88.12,89.16,93.85,30057,26833,29104,-1.59,-1.71,0.12,0.4,0.34,0.42,0.38,0.41,127.5,127.5,124,125,125.8,128.4,132.18,138.49,47213,42411,45972,-3.61,-2.9,-0.71,0.18,0.18,0.29,0.32,0.19
